url,img_desc,img_url,apartado,lote,descripcion
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18384/26a-subasta-online-24-05-16,"['1000 Pesetas. 17 Septiembre 1971. Serie 2K...', '1000 Pesetas. 17 Septiembre 1971. Serie 2K...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26906_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26906_b.jpg']","ESTADO ESPAÑOL, BANCO DE ESPAÑA",Lot 192,1000 Pesetas. 17 Septiembre 1971. Serie 2K. ED.D75B. Ligerísimas arrugas en margen. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18385/26a-subasta-online-24-05-16,"['Lote de 4 billetes. 200 Pesetas 1980 (2), 500 Pesetas 1979 y 1000 Pesetas 1992 (sin serie)...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26916_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 193,"Lote de 4 billetes. 200 Pesetas 1980 (2), 500 Pesetas 1979 y 1000 Pesetas 1992 (sin serie). SC a EBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18386/26a-subasta-online-24-05-16,"['5000 Pesetas. 6 Febrero 1976. Sin serie. ED...', '5000 Pesetas. 6 Febrero 1976. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26844_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26844_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 194,"5000 Pesetas. 6 Febrero 1976. Sin serie. ED.E1. Pico superior ligeramente doblado y alguna arruga, si no SC."
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18387/26a-subasta-online-24-05-16,"['5000 Pesetas. 6 Febrero 1976. Sin serie. ED...', '5000 Pesetas. 6 Febrero 1976. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26933_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26933_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 195,5000 Pesetas. 6 Febrero 1976. Sin serie. ED.E1. SC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18388/26a-subasta-online-24-05-16,"['500 Pesetas. 23 Octubre 1979. Sin serie. ED...', '500 Pesetas. 23 Octubre 1979. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26849_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26849_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 196,500 Pesetas. 23 Octubre 1979. Sin serie. ED.E2. EBC+
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18389/26a-subasta-online-24-05-16,"['500 Pesetas. 23 Octubre 1979. Serie C. Numeración capicúa...', '500 Pesetas. 23 Octubre 1979. Serie C. Numeración capicúa...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26848_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26848_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 197,500 Pesetas. 23 Octubre 1979. Serie C. Numeración capicúa. ED.E2A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18390/26a-subasta-online-24-05-16,['500 Pesetas. 23 Octubre 1979. Lote de 3 billetes...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26874_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 198,500 Pesetas. 23 Octubre 1979. Lote de 3 billetes. Serie 1J y 1N (2). ED.E2A. EBC+ a EBC-
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18391/26a-subasta-online-24-05-16,"['500 Pesetas. 23 Octubre 1979. Lote de 10 billetes...', '500 Pesetas. 23 Octubre 1979. Lote de 10 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26931_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26931_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 199,500 Pesetas. 23 Octubre 1979. Lote de 10 billetes. Serie D (5 correlativos) y G (5 correlativos). ED.E2A. SC.
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18392/26a-subasta-online-24-05-16,"['1000 Pesetas. 23 Octubre 1979. Sin serie...', '1000 Pesetas. 23 Octubre 1979. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26901_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26901_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 200,1000 Pesetas. 23 Octubre 1979. Sin serie. ED.E3. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18393/26a-subasta-online-24-05-16,"['1000 Pesetas. 23 Octubre 1979. Sin serie...', '1000 Pesetas. 23 Octubre 1979. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26846_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26846_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 201,1000 Pesetas. 23 Octubre 1979. Sin serie. Pareja correlativa. ED.E3. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18394/26a-subasta-online-24-05-16,['1000 Pesetas. 23 Octubre 1979. Serie A. Pareja correlativa...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/27065_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 202,1000 Pesetas. 23 Octubre 1979. Serie A. Pareja correlativa. ED.E3A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18395/26a-subasta-online-24-05-16,"['5000 Pesetas. 23 Octubre 1979. Sin serie...', '5000 Pesetas. 23 Octubre 1979. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26850_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26850_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 203,5000 Pesetas. 23 Octubre 1979. Sin serie. Numeración capicúa. ED.E4. Curioso. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18396/26a-subasta-online-24-05-16,"['2000 Pesetas. 22 Julio 1980. Sin serie. ED...', '2000 Pesetas. 22 Julio 1980. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26903_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26903_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 204,2000 Pesetas. 22 Julio 1980. Sin serie. ED.E5. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18397/26a-subasta-online-24-05-16,"['2000 Pesetas. 22 Julio 1980. Sin serie. ED...', '2000 Pesetas. 22 Julio 1980. Sin serie. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26851_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26851_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 205,2000 Pesetas. 22 Julio 1980. Sin serie. ED.E5. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18398/26a-subasta-online-24-05-16,['2000 Pesetas. 22 Julio 1980. Serie A. Pareja correlativa...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/27061_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 206,2000 Pesetas. 22 Julio 1980. Serie A. Pareja correlativa. ED.E5A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18399/26a-subasta-online-24-05-16,['200 Pesetas. 16 Septiembre 1980. Sin serie...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26854_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 207,200 Pesetas. 16 Septiembre 1980. Sin serie. Trío correlativo. ED.E6. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18400/26a-subasta-online-24-05-16,"['10000 Pesetas. 24 Septiembre 1985. Serie M...', '10000 Pesetas. 24 Septiembre 1985. Serie M...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26847_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26847_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 208,10000 Pesetas. 24 Septiembre 1985. Serie M. Numeración capicúa. ED.E7A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18401/26a-subasta-online-24-05-16,['10000 Pesetas. 24 Septiembre 1985. Serie P...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26930_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 209,10000 Pesetas. 24 Septiembre 1985. Serie P. Pareja correlativa. ED.E7A. Uno de ellos mantiene ligera arruga propia del papel en la parte der. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18402/26a-subasta-online-24-05-16,"['2000 Pesetas. 24 Abril 1992. Serie A. ED...', '2000 Pesetas. 24 Abril 1992. Serie A. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26852_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26852_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 210,2000 Pesetas. 24 Abril 1992. Serie A. ED.E8A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18403/26a-subasta-online-24-05-16,"['2000 Pesetas. 24 Abril 1992. Serie A. ED...', '2000 Pesetas. 24 Abril 1992. Serie A. ED...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26902_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26902_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 211,2000 Pesetas. 24 Abril 1992. Serie A. ED.E8A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18404/26a-subasta-online-24-05-16,['2000 Pesetas. 24 Abril 1992. Serie 9A. Pareja correlativa...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/27060_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 212,2000 Pesetas. 24 Abril 1992. Serie 9A. Pareja correlativa. ED.E8B. Escaso. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18405/26a-subasta-online-24-05-16,"['1000 Pesetas. 12 Octubre 1992. Sin serie...', '1000 Pesetas. 12 Octubre 1992. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26855_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26855_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 213,1000 Pesetas. 12 Octubre 1992. Sin serie. Pareja correlativa. ED.E9. Mancha de la propia tinta en el margen. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18406/26a-subasta-online-24-05-16,"['5000 Pesetas. 12 Octubre 1992. Sin serie...', '5000 Pesetas. 12 Octubre 1992. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26853_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26853_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 214,5000 Pesetas. 12 Octubre 1992. Sin serie. ED.E10. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18407/26a-subasta-online-24-05-16,"['5000 Pesetas. 12 Octubre 1992. Serie A. Muy curiosa numeración...', '5000 Pesetas. 12 Octubre 1992. Serie A. Muy curiosa numeración...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27049_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27049_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 215,5000 Pesetas. 12 Octubre 1992. Serie A. Muy curiosa numeración. ED.E10A. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18408/26a-subasta-online-24-05-16,"['10000 Pesetas. 12 Octubre 1992. Sin serie...', '10000 Pesetas. 12 Octubre 1992. Sin serie...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26856_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26856_b.jpg']",JUAN CARLOS I. BANCO DE ESPAÑA,Lot 216,10000 Pesetas. 12 Octubre 1992. Sin serie. ED.E11. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18409/26a-subasta-online-24-05-16,['10000 Pesetas. 12 Octubre 1992. Serie 9A...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/27074_a.jpg'],JUAN CARLOS I. BANCO DE ESPAÑA,Lot 217,10000 Pesetas. 12 Octubre 1992. Serie 9A. Pareja correlativa. ED.E11B. SC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18410/26a-subasta-online-24-05-16,"['50 Centavos. Habana, 15 Mayo 1896. Lote de 9 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26946_a.jpg'],BANCO ESPAÑOL DE LA ISLA DE CUBA,Lot 218,"50 Centavos. Habana, 15 Mayo 1896. Lote de 9 billetes. ED.CU67. MBC a BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18411/26a-subasta-online-24-05-16,"['1 Peso. Habana, 15 Mayo 1896. Lote de 8 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26947_a.jpg'],BANCO ESPAÑOL DE LA ISLA DE CUBA,Lot 219,"1 Peso. Habana, 15 Mayo 1896. Lote de 8 billetes. ED.CU68. MBC+ a MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18412/26a-subasta-online-24-05-16,"['20 Centavos. Habana, 15 Febrero 1897. Lote de 10 billetes correlativos...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26945_a.jpg'],BANCO ESPAÑOL DE LA ISLA DE CUBA,Lot 220,"20 Centavos. Habana, 15 Febrero 1897. Lote de 10 billetes correlativos. ED.CU82. SC a SC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18413/26a-subasta-online-24-05-16,"['20 Céntimos. Agramunt (Lérida), Ay. 30 Septiembre 1938...', '20 Céntimos. Agramunt (Lérida), Ay. 30 Septiembre 1938...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26996_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26996_b.jpg']",BILLETES LOCALES,Lot 221,"20 Céntimos. Agramunt (Lérida), Ay. 30 Septiembre 1938. MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18414/26a-subasta-online-24-05-16,"['1 Peseta. Aguilar de Segarra (Barcelona), C...', '1 Peseta. Aguilar de Segarra (Barcelona), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27000_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27000_b.jpg']",BILLETES LOCALES,Lot 222,"1 Peseta. Aguilar de Segarra (Barcelona), C.M. 27 Abril 1937. EBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18415/26a-subasta-online-24-05-16,"['50 Céntimos. Agullana (Gerona), Ay. Muy escaso...', '50 Céntimos. Agullana (Gerona), Ay. Muy escaso...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26997_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26997_b.jpg']",BILLETES LOCALES,Lot 223,"50 Céntimos. Agullana (Gerona), Ay. Muy escaso. BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18416/26a-subasta-online-24-05-16,"['1 Peseta. Agullana (Gerona), Ay. Falta en pico, si no BC-...', '1 Peseta. Agullana (Gerona), Ay. Falta en pico, si no BC-...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26998_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26998_b.jpg']",BILLETES LOCALES,Lot 224,"1 Peseta. Agullana (Gerona), Ay. Falta en pico, si no BC-. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18417/26a-subasta-online-24-05-16,"['1 Peseta. Agullana (Gerona), Ay. Tampón azul...', '1 Peseta. Agullana (Gerona), Ay. Tampón azul...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26999_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26999_b.jpg']",BILLETES LOCALES,Lot 225,"1 Peseta. Agullana (Gerona), Ay. Tampón azul. Rotura central por doblez, si no BC. Muy escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18418/26a-subasta-online-24-05-16,"['5 Céntimos. Aigües Tosses (Barcelona), Ay...', '5 Céntimos. Aigües Tosses (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26995_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26995_b.jpg']",BILLETES LOCALES,Lot 226,"5 Céntimos. Aigües Tosses (Barcelona), Ay. Tampón en rev. Cartón. MBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18419/26a-subasta-online-24-05-16,"['1 Peseta. Alcañiz (Teruel), C.M. Junio 1937...', '1 Peseta. Alcañiz (Teruel), C.M. Junio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26958_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26958_b.jpg']",BILLETES LOCALES,Lot 227,"1 Peseta. Alcañiz (Teruel), C.M. Junio 1937. BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18420/26a-subasta-online-24-05-16,"['1 Peseta. Alhama (Murcia), Ay. 1937. Serie D...', '1 Peseta. Alhama (Murcia), Ay. 1937. Serie D...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27071_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27071_b.jpg']",BILLETES LOCALES,Lot 228,"1 Peseta. Alhama (Murcia), Ay. 1937. Serie D. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18421/26a-subasta-online-24-05-16,"['Almansa (Albacete), C.M. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26959_a.jpg'],BILLETES LOCALES,Lot 229,"Almansa (Albacete), C.M. Lote de 2 billetes. 50 Céntimos y 1 Peseta. El de peseta presenta mancha del tiempo. Escaso. MBC+ a MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18422/26a-subasta-online-24-05-16,"['Anglés (Gerona), M. Lote de 3 billetes. 9 Noviembre 1937...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27004_a.jpg'],BILLETES LOCALES,Lot 230,"Anglés (Gerona), M. Lote de 3 billetes. 9 Noviembre 1937. 25 y 50 Céntimos y Peseta. MBC a BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18423/26a-subasta-online-24-05-16,"['50 Céntimos. Anglés (Gerona), M. 22 Junio 1937...', '50 Céntimos. Anglés (Gerona), M. 22 Junio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27003_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27003_b.jpg']",BILLETES LOCALES,Lot 231,"50 Céntimos. Anglés (Gerona), M. 22 Junio 1937. Roturas y faltas, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18424/26a-subasta-online-24-05-16,"['25 Céntimos. Arenas de San Juan (C. Real), C...', '25 Céntimos. Arenas de San Juan (C. Real), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26960_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26960_b.jpg']",BILLETES LOCALES,Lot 232,"25 Céntimos. Arenas de San Juan (C. Real), C.M. Junio 1937. Muy sucio y roturas, si no RC. Muy escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18425/26a-subasta-online-24-05-16,"['10 Céntimos. Artés (Barcelona), Ay. Manchitas, si no MBC-', '10 Céntimos. Artés (Barcelona), Ay. Manchitas, si no MBC-']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27002_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27002_b.jpg']",BILLETES LOCALES,Lot 233,"10 Céntimos. Artés (Barcelona), Ay. Manchitas, si no MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18426/26a-subasta-online-24-05-16,"['Barcelona, Ay. Lote de 4 billetes. 10 Céntimos (2) y 15 Céntimos (2)...', 'Barcelona, Ay. Lote de 4 billetes. 10 Céntimos (2) y 15 Céntimos (2)...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27010_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27010_b.jpg']",BILLETES LOCALES,Lot 234,"Barcelona, Ay. Lote de 4 billetes. 10 Céntimos (2) y 15 Céntimos (2). Cartulina. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18427/26a-subasta-online-24-05-16,"['1 Peseta. Barcelona, Ay. Lote de 2 billetes...', '1 Peseta. Barcelona, Ay. Lote de 2 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27009_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27009_b.jpg']",BILLETES LOCALES,Lot 235,"1 Peseta. Barcelona, Ay. Lote de 2 billetes. 13 Mayo 1937. Serie A y C. EBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18428/26a-subasta-online-24-05-16,"['25 Céntimos. Begudá (Gerona), C.M. 16 Septiembre 1937...', '25 Céntimos. Begudá (Gerona), C.M. 16 Septiembre 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27005_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27005_b.jpg']",BILLETES LOCALES,Lot 236,"25 Céntimos. Begudá (Gerona), C.M. 16 Septiembre 1937. Serie A. BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18429/26a-subasta-online-24-05-16,"['1 Peseta. Balaguer (Lérida), Ay. 5 Agosto 1937...', '1 Peseta. Balaguer (Lérida), Ay. 5 Agosto 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27008_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27008_b.jpg']",BILLETES LOCALES,Lot 237,"1 Peseta. Balaguer (Lérida), Ay. 5 Agosto 1937. Sello en seco. EBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18430/26a-subasta-online-24-05-16,"['1 Peseta. Balsareny (Barcelona), C.M. 16 Julio 1937...', '1 Peseta. Balsareny (Barcelona), C.M. 16 Julio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27001_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27001_b.jpg']",BILLETES LOCALES,Lot 238,"1 Peseta. Balsareny (Barcelona), C.M. 16 Julio 1937. Serie A. MBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18431/26a-subasta-online-24-05-16,"['1 Peseta. Berga (Barcelona), C.M. 10 Mayo 1937...', '1 Peseta. Berga (Barcelona), C.M. 10 Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27006_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27006_b.jpg']",BILLETES LOCALES,Lot 239,"1 Peseta. Berga (Barcelona), C.M. 10 Mayo 1937. Alguna rotura en margen, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18432/26a-subasta-online-24-05-16,"['50 Céntimos. Besalú (Gerona), C.M. 10 Abril 1937...', '50 Céntimos. Besalú (Gerona), C.M. 10 Abril 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27007_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27007_b.jpg']",BILLETES LOCALES,Lot 240,"50 Céntimos. Besalú (Gerona), C.M. 10 Abril 1937. Serie B. Algo sucio. BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18433/26a-subasta-online-24-05-16,"['La Bisbal (Gerona), C.M. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27011_a.jpg'],BILLETES LOCALES,Lot 241,"La Bisbal (Gerona), C.M. Lote de 2 billetes. 50 Céntimos y Peseta. Escaso. EBC- a MBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18434/26a-subasta-online-24-05-16,"['50 Céntimos. Calaf (Barcelona), C.M. Tampón en rev...', '50 Céntimos. Calaf (Barcelona), C.M. Tampón en rev...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27012_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27012_b.jpg']",BILLETES LOCALES,Lot 242,"50 Céntimos. Calaf (Barcelona), C.M. Tampón en rev. Celuloide. Falta en margen y grieta, si no BC+. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18435/26a-subasta-online-24-05-16,"['1 Peseta. Calaf (Barcelona), C.M. Tampón en rev...', '1 Peseta. Calaf (Barcelona), C.M. Tampón en rev...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27013_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27013_b.jpg']",BILLETES LOCALES,Lot 243,"1 Peseta. Calaf (Barcelona), C.M. Tampón en rev. Celuloide. Grieta central, si no BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18436/26a-subasta-online-24-05-16,"['Calders (Barcelona), C.M. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27014_a.jpg'],BILLETES LOCALES,Lot 244,"Calders (Barcelona), C.M. Lote de 2 billetes. 0,50 y 1 Peseta. Agosto 1937. Tampón en rev. Rotura central y pegado, si no BC-. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18437/26a-subasta-online-24-05-16,"['Canet de Mar (Barcelona), C.M. Lote de 3 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27015_a.jpg'],BILLETES LOCALES,Lot 245,"Canet de Mar (Barcelona), C.M. Lote de 3 billetes. 9 Abril 1937. Serie A, B y C. Escaso. SC-/EBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18438/26a-subasta-online-24-05-16,['Carrión de Calatrava (C. Real). Panadería Esteban Buitrago...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/27076_a.jpg'],BILLETES LOCALES,Lot 246,Carrión de Calatrava (C. Real). Panadería Esteban Buitrago. Lote de 2 vales de pan. Ambos con tampón en rev. EBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18439/26a-subasta-online-24-05-16,"['Cardona (Barcelona), Ay. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27037_a.jpg'],BILLETES LOCALES,Lot 247,"Cardona (Barcelona), Ay. Lote de 2 billetes. 0,50 y 1 Peseta. 13 Mayo 1937. Serie A. Rotura central y márgenes, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18440/26a-subasta-online-24-05-16,"['Cardona (Barcelona), Ay. Lote de 3 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27038_a.jpg'],BILLETES LOCALES,Lot 248,"Cardona (Barcelona), Ay. Lote de 3 billetes. 15 y 50 Céntimos y Peseta. 5 Octubre 1937. Serie A, B y C. Escaso. MBC+ a BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18441/26a-subasta-online-24-05-16,"['1 Peseta. Castellfollit de la Roca (Gerona), C...', '1 Peseta. Castellfollit de la Roca (Gerona), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27035_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27035_b.jpg']",BILLETES LOCALES,Lot 249,"1 Peseta. Castellfollit de la Roca (Gerona), C.M. 12 Junio 1937. Serie A. BC"
